subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,has_lift,is_exterior,energy_certificate,has_parking,Precio_por_m2,Distrito
San Diego,70.0,3,1.0,1,False,979,220000,3143,Pisos,False,False,False,True,other,False,2007.79,Puente de Vallecas
Fuencarral,220.0,4,2.0,2,False,2510,998000,4536,Pisos,False,False,True,True,other,True,3500.0,Fuencarral
Palacio,110.0,3,2.0,2,False,1943,620000,5636,Pisos,True,False,True,True,other,True,4693.52,Centro
Palacio,63.0,2,1.0,4,False,1414,389000,6175,Pisos,False,False,True,True,other,False,4693.52,Centro
San Diego,75.0,2,1.0,2,False,646,125000,1667,Pisos,False,False,False,True,other,False,2007.79,Puente de Vallecas
Pueblo Nuevo,74.0,3,1.0,4,False,1108,265000,3581,Pisos,False,False,True,True,other,False,2578.87,Ciudad Lineal
Los Ángeles,52.0,2,1.0,4,False,544,101000,1942,Pisos,True,False,False,True,other,False,1796.68,Villaverde
Arapiles,60.0,2,1.0,1,False,1320,349000,5817,Pisos,False,False,False,True,other,False,4869.57,Chamberí
Berruguete,38.0,1,1.0,2,False,798,165000,4342,Pisos,False,False,True,True,other,False,3273.56,Tetuán
Villa de Vallecas,130.0,4,2.0,5,False,910,198000,1523,Pisos,False,False,True,True,E,False,1956.0,Villa de Vallecas
Palomas,235.0,4,3.0,5,False,2285,775000,3298,Pisos,False,False,True,True,other,False,3773.82,Hortaleza
Centro,130.0,5,3.0,1,False,1850,579900,4461,Pisos,False,False,True,True,E,False,5196.25,Centro
Hortaleza,450.0,6,4.0,-1,False,-4391,1575000,3500,Casa o chalet,False,False,True,True,other,True,3152.53,Hortaleza
Ensanche de Vallecas - La Gavia,80.0,2,2.0,6,False,1146,279000,3488,Pisos,False,False,True,True,other,True,2677.28,Villa de Vallecas
Virgen del Cortijo - Manoteras,104.0,0,2.0,3,False,1006,229000,2202,Dúplex,False,False,True,True,other,True,3636.96,Hortaleza
Hortaleza,170.0,3,2.0,2,False,2012,650000,3824,Pisos,False,False,True,True,other,False,4275.46,Hortaleza
Concepción,64.0,2,1.0,2,False,1035,239000,3734,Pisos,False,False,True,True,other,False,3341.09,Ciudad Lineal
Bellas Vistas,63.0,2,1.0,2,False,1187,295000,4683,Pisos,False,False,True,True,C,True,3536.07,Tetuán
Chamberí,203.0,5,3.0,2,False,1695,1230000,6059,Pisos,False,False,True,True,other,True,5000.0,Chamberí
Chamartín,240.0,4,3.0,2,False,-1225,1450000,6042,Pisos,True,False,True,True,other,True,6255.45,Chamartín
Vista Alegre,102.0,3,2.0,1,False,1024,235000,2304,Pisos,False,False,False,True,D,False,2048.47,Carabanchel
Valdebebas - Valdefuentes,171.0,4,3.0,1,False,2113,694300,4060,Pisos,False,True,True,True,other,True,3607.13,Hortaleza
Chamberí,140.0,3,2.0,1,False,2148,710000,5071,Pisos,True,False,True,True,other,False,5000.0,Chamberí
Fontarrón,100.0,3,1.0,7,False,1024,235000,2350,Pisos,True,False,True,True,other,False,2319.44,Moratalaz
Estrella,157.0,5,3.0,5,False,1869,588000,3745,Pisos,False,False,True,True,F,True,4246.58,Retiro
Bellas Vistas,84.0,3,2.0,4,False,1391,379000,4512,Pisos,False,False,True,True,D,False,3536.07,Tetuán
Santa Eugenia,125.0,3,2.0,1,False,1067,250000,2000,Pisos,False,False,True,True,other,False,2175.93,Villa de Vallecas
Pradolongo,123.0,3,2.0,1,False,948,210000,1707,Pisos,True,False,False,True,other,False,2068.64,Usera
Chamberí,110.0,3,2.0,5,False,1955,625000,5682,Pisos,False,False,True,True,other,False,5640.18,Chamberí
Barrio de Salamanca,265.0,3,4.0,3,False,-83453,2400000,9057,Pisos,False,False,True,True,other,False,8392.43,Salamanca
Fuencarral,380.0,4,4.0,-1,False,712,1330000,3500,Casa o chalet,False,False,True,True,E,False,3695.5,Fuencarral
Malasaña-Universidad,132.0,4,2.0,3,False,1931,615000,4659,Pisos,False,False,True,True,other,False,5196.25,Centro
Almendrales,80.0,3,1.0,-1,False,623,119470,1493,Pisos,False,False,False,True,G,False,2205.31,Usera
Ventas,77.0,3,2.0,-1,False,864,184000,2390,Dúplex,False,False,True,True,F,False,2686.93,Ciudad Lineal
Pinar del Rey,38.0,0,1.0,0,True,548,102000,2684,Pisos,True,False,False,True,other,False,2915.33,Hortaleza
Sol,64.0,1,1.0,2,False,1655,495000,7734,Pisos,False,False,True,False,E,False,5390.99,Centro
Lavapiés-Embajadores,90.0,3,1.0,3,False,1323,350000,3889,Pisos,False,False,True,True,D,False,4448.3,Centro
Fuentelarreina,246.0,5,3.0,4,False,2213,740000,3008,Pisos,True,False,True,True,E,True,3371.55,Fuencarral
Latina,127.0,4,2.0,-1,False,1174,290000,2283,Áticos,False,False,True,True,other,False,2363.25,Latina
Chamartín,69.0,1,1.0,2,False,1485,420000,6087,Pisos,False,False,True,True,E,True,4572.45,Chamartín
Valdemarín,202.0,4,4.0,1,False,2378,825000,4084,Pisos,False,False,True,True,other,True,4249.04,Moncloa
Sanchinarro,100.0,1,1.0,7,False,1320,349000,3490,Áticos,False,False,True,True,other,True,4456.18,Hortaleza
Chamberí,75.0,2,1.0,4,False,1781,550000,7333,Pisos,False,False,True,True,other,False,5640.18,Chamberí
Sanchinarro,138.0,3,2.0,4,False,2060,671000,4862,Pisos,False,True,True,True,other,False,4456.18,Hortaleza
Palacio,40.0,2,1.0,3,False,881,189000,4725,Pisos,True,False,False,True,other,False,4693.52,Centro
Castilla,225.0,5,3.0,6,False,2331,799000,3551,Pisos,False,False,True,True,other,True,4354.35,Chamartín
Casco Histórico de Vallecas,80.0,1,1.0,1,False,795,164000,2050,Pisos,False,False,False,True,G,False,1956.0,Villa de Vallecas
Centro,217.0,3,4.0,2,False,-2214,1495000,6889,Pisos,False,False,True,True,other,False,5000.0,Centro
Arapiles,185.0,4,2.0,7,False,2504,930000,5027,Pisos,True,False,True,True,other,False,4869.57,Chamberí
Adelfas,100.0,3,2.0,1,False,1660,497000,4970,Pisos,False,False,True,True,other,True,4020.62,Retiro
Lavapiés-Embajadores,143.0,3,2.0,3,False,2159,715000,5000,Pisos,False,False,True,True,other,False,4448.3,Centro
San Juan Bautista,108.0,3,2.0,4,False,1610,475000,4398,Pisos,False,False,True,True,other,True,4098.7,Ciudad Lineal
Centro,125.0,2,2.0,4,False,2024,655000,5240,Pisos,False,False,True,True,other,False,5390.99,Centro
Virgen del Cortijo - Manoteras,130.0,3,3.0,1,False,1885,595000,4577,Pisos,False,False,True,True,E,True,3636.96,Hortaleza
Pacífico,60.0,3,1.0,1,False,1262,325000,5417,Pisos,False,False,True,True,other,False,4105.12,Retiro
Lavapiés-Embajadores,65.0,2,1.0,4,False,1335,355000,5462,Pisos,False,False,True,True,other,False,4448.3,Centro
Argüelles,116.0,3,2.0,4,False,2324,795000,6853,Pisos,False,False,True,True,other,False,4807.69,Moncloa
Tetuán,100.0,3,1.0,0,True,1346,360000,3600,Pisos,True,False,True,True,other,False,4347.59,Tetuán
Ensanche de Vallecas - La Gavia,118.0,4,2.0,5,False,1213,305000,2585,Pisos,False,False,True,True,other,True,2677.28,Villa de Vallecas
Quintana,83.0,3,1.0,3,False,1006,229000,2759,Pisos,True,False,True,True,other,False,2900.58,Ciudad Lineal
Nuevos Ministerios-Ríos Rosas,190.0,5,3.0,5,False,2417,850000,4474,Pisos,False,False,True,True,other,True,5000.0,Chamberí
Los Cármenes,138.0,4,3.0,8,False,1553,449900,3260,Pisos,False,False,True,True,other,False,2458.61,Latina
Barrio de Salamanca,70.0,2,1.0,3,False,1358,365000,5214,Pisos,False,False,True,True,other,False,5887.64,Salamanca
Retiro,89.0,2,1.0,6,False,1382,375000,4213,Pisos,False,False,True,True,other,True,4020.62,Retiro
Aluche,114.0,3,2.0,2,False,1092,259000,2272,Pisos,True,False,True,True,E,True,2190.48,Latina
Chamberí,440.0,6,4.0,2,False,-78796,2375000,5398,Pisos,False,False,True,True,other,True,6564.27,Chamberí
Pilar,70.0,3,1.0,9,False,1161,285000,4071,Pisos,False,False,True,True,other,False,3222.22,Fuencarral
Moncloa,258.0,5,5.0,2,False,-9067,1700000,6589,Áticos,False,False,True,True,other,True,4249.04,Moncloa
Centro,76.0,2,1.0,1,False,1311,345000,4539,Pisos,False,False,False,True,E,False,4448.3,Centro
Timón,41.0,1,1.0,3,False,823,172000,4195,Pisos,False,False,True,True,other,False,2879.88,Barajas
Arganzuela,175.0,4,3.0,8,False,2480,900000,5143,Pisos,True,False,True,True,other,False,4098.59,Arganzuela
Ventilla-Almenara,80.0,2,1.0,1,False,1250,320000,4000,Pisos,False,True,True,True,other,True,3314.54,Tetuán
Puerta Bonita,80.0,3,1.0,2,False,1061,247900,3099,Pisos,False,False,False,True,E,True,1980.04,Carabanchel
Castilla,59.0,2,1.0,5,False,1009,230000,3898,Pisos,False,False,True,True,other,False,4354.35,Chamartín
Gaztambide,148.0,2,2.0,1,False,2510,999000,6750,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Cuatro Caminos,188.0,3,2.0,6,False,2470,890000,4734,Áticos,False,False,True,True,other,False,4247.49,Tetuán
Barrio de Salamanca,216.0,4,2.0,6,False,2514,950000,4398,Pisos,True,False,True,True,C,False,5681.21,Salamanca
Castellana,116.0,4,2.0,3,False,2417,850000,7328,Pisos,False,False,True,True,other,False,6882.35,Salamanca
Ciudad Lineal,67.0,3,1.0,0,True,701,138900,2073,Pisos,False,False,True,True,other,False,2578.87,Ciudad Lineal
Moncloa,370.0,4,6.0,-1,False,2410,1075000,2905,Casa o chalet,False,False,True,True,other,True,3600.4,Moncloa
Lucero,75.0,3,1.0,3,False,650,126000,1680,Pisos,True,False,False,True,other,False,2363.25,Latina
Chamartín,232.0,5,3.0,-1,False,2165,1150000,4957,Casa o chalet,True,False,True,True,other,True,4354.35,Chamartín
Puente de Vallecas,63.0,2,1.0,1,False,609,116000,1841,Pisos,False,False,False,True,other,False,2076.58,Puente de Vallecas
Las Tablas,115.0,3,2.0,5,False,1892,598000,5200,Áticos,False,False,True,True,E,True,4256.38,Fuencarral
Legazpi,104.0,2,2.0,6,False,1545,446500,4293,Pisos,False,False,True,True,F,False,4486.93,Arganzuela
Argüelles,280.0,6,3.0,1,False,2514,990000,3536,Pisos,True,False,True,True,other,False,4807.69,Moncloa
Pilar,193.0,5,3.0,5,False,1735,530000,2746,Pisos,True,False,True,True,other,True,3222.22,Fuencarral
Pacífico,130.0,3,2.0,1,False,1542,445000,3423,Pisos,False,False,True,True,other,False,4105.12,Retiro
Abrantes,60.0,3,1.0,4,False,666,130000,2167,Pisos,False,False,False,True,other,False,1964.55,Carabanchel
Casco Histórico de Vallecas,82.0,3,1.0,2,False,698,138000,1683,Pisos,False,False,False,True,E,False,1956.0,Villa de Vallecas
Acacias,100.0,4,2.0,3,False,1437,399000,3990,Pisos,False,False,True,False,other,False,4208.0,Arganzuela
Hortaleza,900.0,5,8.0,-1,False,-1823000,4500000,5000,Casa o chalet,False,False,True,True,D,True,4275.46,Hortaleza
Marroquina,129.0,3,2.0,6,False,1382,375000,2907,Pisos,False,False,True,True,F,True,2928.57,Moratalaz
Sol,261.0,3,2.0,4,False,2165,1150000,4406,Pisos,False,False,True,True,D,False,5390.99,Centro
El Cañaveral - Los Berrocales,124.0,3,2.0,3,False,1153,281830,2273,Dúplex,False,True,True,True,other,True,2271.52,Vicálvaro
Hortaleza,450.0,5,5.0,-1,False,-65933,2300000,5111,Casa o chalet,False,False,True,True,other,True,4275.46,Hortaleza
Puente de Vallecas,95.0,2,2.0,2,False,1009,230000,2421,Pisos,False,False,True,True,other,False,2007.79,Puente de Vallecas
Chamartín,259.0,5,4.0,1,False,1536,1250000,4826,Pisos,True,False,True,True,other,True,5363.75,Chamartín
Lucero,90.0,3,2.0,3,False,945,209000,2322,Pisos,False,False,False,True,other,False,2363.25,Latina
Opañel,80.0,3,1.0,2,False,758,153990,1925,Pisos,False,False,True,True,G,False,2235.32,Carabanchel
Pinar del Rey,80.0,2,1.0,9,False,1052,245000,3062,Pisos,False,False,True,True,E,False,2915.33,Hortaleza
San Pascual,64.0,2,1.0,7,False,964,215000,3359,Pisos,False,False,True,True,E,False,4015.76,Ciudad Lineal
Chamartín,133.0,2,2.0,4,False,2115,695000,5226,Pisos,False,False,True,True,other,True,5363.75,Chamartín
San Andrés,100.0,2,2.0,0,True,762,154900,1549,Pisos,False,False,True,True,other,True,1617.18,Villaverde
Numancia,50.0,2,1.0,1,False,596,113000,2260,Dúplex,False,False,False,False,other,False,2081.94,Puente de Vallecas
Argüelles,160.0,4,3.0,0,True,1542,445000,2781,Pisos,False,False,True,True,D,False,4807.69,Moncloa
Concepción,77.0,2,1.0,2,False,994,225000,2922,Pisos,True,False,True,True,other,False,3341.09,Ciudad Lineal
Aluche,140.0,4,3.0,1,False,1485,420000,3000,Pisos,False,False,True,True,other,True,2190.48,Latina
Delicias,157.0,3,2.0,3,False,1558,452000,2879,Pisos,False,False,True,True,other,False,3972.6,Arganzuela
Conde Orgaz-Piovera,478.0,4,6.0,-1,False,-1512366,4320000,9038,Áticos,False,False,True,True,B,True,4275.46,Hortaleza
Vinateros,60.0,3,1.0,4,False,686,134900,2248,Pisos,False,False,False,True,other,False,2538.1,Moratalaz
Hortaleza,77.0,2,1.0,5,False,780,160000,2078,Pisos,True,False,False,True,other,False,2915.33,Hortaleza
Palacio,58.0,2,1.0,3,False,1148,280000,4828,Pisos,False,False,False,True,other,False,4693.52,Centro
Chamartín,505.0,7,6.0,3,False,-313261,3100000,6139,Pisos,True,False,True,True,other,True,6255.45,Chamartín
Almagro,118.0,1,2.0,4,False,2509,1000000,8475,Pisos,False,False,True,True,other,False,6564.27,Chamberí
Ventas,76.0,3,1.0,5,False,933,205000,2697,Pisos,False,False,True,True,other,False,2686.93,Ciudad Lineal
Chamartín,65.0,3,1.0,3,False,1024,235000,3615,Pisos,False,False,True,True,E,False,4354.35,Chamartín
San Fermín,120.0,3,1.0,-1,False,1122,270000,2250,Casa o chalet,False,False,True,True,other,False,1912.8,Usera
Sol,181.0,5,2.0,2,False,1955,625000,3453,Pisos,True,False,True,True,E,False,5390.99,Centro
Fuencarral,136.0,3,2.0,1,False,1804,560000,4118,Pisos,False,False,True,True,other,True,4256.38,Fuencarral
Peñagrande,407.0,5,5.0,-1,False,2504,929000,2283,Casa o chalet,False,False,True,True,D,True,3271.96,Fuencarral
Casco Histórico de Vicálvaro,154.0,3,3.0,-1,False,1656,495500,3218,Casa o chalet,False,True,True,True,other,False,2064.65,Vicálvaro
Vinateros,64.0,3,1.0,0,True,705,139900,2186,Pisos,True,False,True,True,E,False,2538.1,Moratalaz
San Cristóbal,60.0,3,1.0,2,False,420,74550,1242,Pisos,True,False,False,True,other,False,1308.89,Villaverde
Cuatro Caminos,46.0,1,1.0,1,False,948,210000,4565,Pisos,False,False,False,False,E,False,4247.49,Tetuán
El Cañaveral - Los Berrocales,112.0,3,2.0,-1,False,1101,262500,2344,Pisos,False,True,True,True,other,False,2271.52,Vicálvaro
Tetuán,145.0,3,3.0,-1,False,2489,910000,6276,Casa o chalet,False,False,True,True,other,False,3536.07,Tetuán
Casco Histórico de Vallecas,60.0,2,1.0,3,False,583,109900,1832,Pisos,False,False,False,True,other,False,1956.0,Villa de Vallecas
Vallehermoso,202.0,5,3.0,4,False,2452,875000,4332,Pisos,True,False,True,True,D,True,4548.3,Chamberí
San Pascual,60.0,2,1.0,1,False,833,175000,2917,Pisos,True,False,True,True,other,False,4015.76,Ciudad Lineal
Palacio,153.0,6,1.0,-1,True,1827,569900,3725,Pisos,True,False,True,True,other,False,4693.52,Centro
Pacífico,117.0,4,2.0,6,False,1610,475000,4060,Pisos,False,False,True,True,E,False,4105.12,Retiro
La Paz,80.0,3,1.0,6,False,1148,280000,3500,Pisos,True,False,True,True,other,False,3500.0,Fuencarral
Chamberí,180.0,5,2.0,4,False,2124,699000,3883,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Ciudad Universitaria,256.0,5,4.0,-1,False,2115,695000,2715,Casa o chalet,True,False,True,True,other,True,3810.08,Moncloa
Recoletos,226.0,5,2.0,1,False,-3649,1550000,6858,Pisos,True,False,True,True,other,False,8392.43,Salamanca
Castilla,129.0,3,2.0,7,False,1596,469000,3636,Pisos,False,False,True,True,C,False,4354.35,Chamartín
Berruguete,48.0,1,1.0,0,True,901,195000,4062,Pisos,False,False,True,True,F,False,3273.56,Tetuán
El Viso,160.0,3,3.0,0,True,2516,960000,6000,Dúplex,False,False,True,True,A,True,6255.45,Chamartín
Centro,94.0,2,2.0,1,False,1758,540000,5745,Pisos,False,False,False,True,other,False,5196.25,Centro
Vallehermoso,77.0,3,1.0,5,False,1346,360000,4675,Pisos,True,False,True,False,D,False,4548.3,Chamberí
Entrevías,70.0,3,1.0,4,False,413,73000,1043,Pisos,True,False,False,True,other,False,1574.36,Puente de Vallecas
Ibiza,115.0,2,2.0,2,False,2203,735000,6391,Pisos,False,False,True,False,E,False,5492.17,Retiro
Centro,37.0,1,1.0,2,False,964,215000,5811,Pisos,False,False,True,False,E,False,5196.25,Centro
Vicálvaro,87.0,3,1.0,2,False,897,194000,2230,Pisos,False,False,False,True,E,False,2064.65,Vicálvaro
Gaztambide,180.0,5,2.0,4,False,2124,699000,3883,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Pacífico,140.0,3,2.0,6,False,1825,569000,4064,Pisos,False,False,True,True,D,False,4105.12,Retiro
Berruguete,64.0,2,1.0,7,False,1052,245000,3828,Pisos,False,False,True,True,other,False,3273.56,Tetuán
Opañel,50.0,2,1.0,1,False,621,119000,2380,Pisos,False,False,True,True,other,False,2235.32,Carabanchel
Prosperidad,74.0,1,1.0,3,False,1089,258000,3486,Pisos,True,False,False,True,other,False,4255.84,Chamartín
Quintana,100.0,3,1.0,3,False,1323,350000,3500,Pisos,False,False,True,True,other,False,2900.58,Ciudad Lineal
Barrio de Salamanca,117.0,2,2.0,2,False,2213,740000,6325,Pisos,False,False,True,True,other,True,5887.64,Salamanca
Nueva España,939.0,8,9.0,-1,False,-645820,3600000,3834,Casa o chalet,True,False,True,True,other,True,5363.75,Chamartín
Ambroz,65.0,3,1.0,4,False,625,119900,1845,Pisos,False,False,False,True,other,False,2094.51,Vicálvaro
Moncloa,345.0,3,3.0,-1,False,313,1360000,3942,Casa o chalet,True,False,True,True,D,True,3600.4,Moncloa
Cuatro Caminos,135.0,3,2.0,1,False,2331,799000,5919,Pisos,False,False,True,True,other,False,4247.49,Tetuán
Villaverde,70.0,3,1.0,1,False,570,107000,1529,Pisos,False,False,False,True,G,False,1827.79,Villaverde
Moscardó,65.0,2,1.0,2,False,705,140000,2154,Pisos,False,False,False,True,other,False,2284.48,Usera
Malasaña-Universidad,94.0,2,2.0,1,False,1758,540000,5745,Pisos,False,False,True,True,C,False,5196.25,Centro
Chamartín,45.0,1,1.0,4,False,1542,445000,9889,Pisos,False,False,True,True,other,False,6255.45,Chamartín
Palacio,69.0,1,1.0,1,False,1398,382000,5536,Pisos,False,False,True,False,other,False,4693.52,Centro
Prosperidad,65.0,2,2.0,0,True,1094,260000,4000,Pisos,False,False,False,True,D,False,4255.84,Chamartín
Sol,205.0,4,2.0,3,False,2398,1080200,5269,Pisos,False,False,True,True,other,False,5390.99,Centro
Barrio de Salamanca,391.0,6,5.0,3,False,-51191,2200000,5627,Pisos,True,False,True,True,other,True,8392.43,Salamanca
Marroquina,64.0,3,1.0,1,False,979,220000,3438,Pisos,False,False,True,True,other,False,2928.57,Moratalaz
Peñagrande,87.0,2,2.0,3,False,1796,556421,6396,Pisos,False,True,True,True,other,False,3271.96,Fuencarral
Fuencarral,82.0,4,2.0,5,False,1094,260000,3171,Pisos,True,False,True,True,other,False,2648.73,Fuencarral
Nuevos Ministerios-Ríos Rosas,193.0,4,3.0,5,False,2333,800000,4145,Pisos,True,False,True,True,E,True,5000.0,Chamberí
Aravaca,370.0,3,6.0,-1,False,2410,1075000,2905,Casa o chalet,False,False,True,True,other,True,3600.4,Moncloa
Almagro,730.0,8,7.0,5,False,-5065416,5650000,7740,Pisos,False,False,True,True,E,True,6564.27,Chamberí
Moscardó,71.0,3,1.0,3,False,732,147000,2070,Pisos,False,False,False,True,other,False,2284.48,Usera
Canillas,262.0,5,4.0,-1,False,2410,845000,3225,Casa o chalet,False,False,True,True,C,True,3152.53,Hortaleza
Valdezarza,70.0,3,1.0,2,False,780,159900,2284,Pisos,False,False,False,True,other,False,2951.77,Moncloa
Chamberí,210.0,3,3.0,2,False,-5161,1599000,7614,Pisos,False,False,True,True,other,False,6564.27,Chamberí
Gaztambide,180.0,5,2.0,4,False,2124,699000,3883,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Los Rosales,47.0,1,1.0,3,False,721,144000,3064,Pisos,False,False,True,True,other,False,1827.79,Villaverde
San Isidro,53.0,1,1.0,3,False,517,95000,1792,Pisos,False,False,True,True,other,False,2323.93,Carabanchel
Canillas,77.0,4,1.0,3,False,868,185000,2403,Pisos,True,False,True,True,other,False,3152.53,Hortaleza
Ventilla-Almenara,95.0,2,2.0,1,False,1621,480000,5053,Pisos,False,False,True,True,B,True,3314.54,Tetuán
Aluche,70.0,2,1.0,2,False,645,124900,1784,Pisos,False,False,False,True,other,False,2190.48,Latina
Tetuán,120.0,2,2.0,5,False,2417,850000,7083,Áticos,False,False,True,True,other,True,4347.59,Tetuán
Chamberí,93.0,1,1.0,3,False,1955,625000,6720,Pisos,False,False,True,False,other,True,6564.27,Chamberí
Barrio de Salamanca,219.0,3,3.0,2,False,-18544,1870000,8539,Pisos,False,False,True,True,other,True,8392.43,Salamanca
San Andrés,106.0,3,1.0,1,False,725,145000,1368,Pisos,False,False,True,True,other,False,1617.18,Villaverde
San Fermín,100.0,3,2.0,8,False,1346,360000,3600,Pisos,False,False,True,True,other,True,1912.8,Usera
Los Rosales,59.0,2,1.0,-1,False,654,126900,2151,Pisos,False,False,False,True,G,False,1827.79,Villaverde
Palos de Moguer,45.0,1,1.0,1,False,1148,280000,6222,Pisos,False,False,False,False,other,False,3975.0,Arganzuela
Hortaleza,60.0,5,6.0,-1,False,-1823000,4500000,4500,Casa o chalet,True,False,True,True,other,False,4275.46,Hortaleza
Entrevías,78.0,2,1.0,-1,False,482,87500,1122,Pisos,False,False,False,True,F,False,1574.36,Puente de Vallecas
Numancia,131.0,3,2.0,1,False,1108,265000,2023,Pisos,False,False,True,True,other,True,2081.94,Puente de Vallecas
